order_id,customer_id,restaurant_name,food_item,category,order_time,delivery_time,delivery_area,order_status,rating,review,order_value,delivery_partner,order_date,order_hour,order_day,order_day_name,order_day_of_week,is_weekend,peak_hour_label,delivery_delay,clean_review,clean_review_no_stop,sentiment_polarity,sentiment_subjectivity,sentiment_category
OD13952,CUST2015,Sweet Retreat,Sizzling Brownie,Desserts,2026-05-08 14:34:10,36.0,Malleshwaram,Delivered,3.0,"Food was okay, but delivery took some time.",210,DP_194,2026-05-08,14,Friday,Friday,4,1,Lunch Peak,6.0,food was okay but delivery took some time,okay took time,0.5,0.5,Positive
OD13953,CUST2262,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-03 17:57:47,32.0,Hsr Layout,Delivered,3.0,Packaging could have been better. Average taste.,270,DP_130,2026-05-03,17,Sunday,Sunday,6,1,Off-Peak,2.0,packaging could have been better average taste,packaging could better average taste,0.175,0.44999999999999996,Positive
OD13954,CUST2526,The Salad Bowl,Greek Salad,Healthy & Salads,2026-04-28 20:20:47,38.0,Jayanagar,Delivered,5.0,"Delivered way before time, packaging was excellent!",250,DP_111,2026-04-28,20,Tuesday,Tuesday,1,0,Dinner Peak,8.0,delivered way before time packaging was excellent,way time packaging excellent,1.0,1.0,Positive
OD13955,CUST3014,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-04-27 13:17:13,39.0,Whitefield,Delivered,5.0,"Delivered way before time, packaging was excellent!",260,DP_105,2026-04-27,13,Monday,Monday,0,0,Lunch Peak,9.0,delivered way before time packaging was excellent,way time packaging excellent,1.0,1.0,Positive
OD13956,CUST3204,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-04-28 20:59:30,47.0,Btm Layout,Delivered,3.0,Prompt delivery but taste was average.,280,DP_165,2026-04-28,20,Tuesday,Tuesday,1,0,Dinner Peak,17.0,prompt delivery but taste was average,prompt taste average,-0.15,0.39999999999999997,Negative
OD13957,CUST3374,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-11 15:22:29,33.0,Marathahalli,Delivered,4.0,Overall great experience. Prompt service.,390,DP_147,2026-05-11,15,Monday,Monday,0,0,Off-Peak,3.0,overall great experience prompt service,overall great experience prompt service,0.4,0.375,Positive
OD13958,CUST2639,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-04-29 19:09:51,63.0,Marathahalli,Delivered,1.0,Unprofessional delivery partner. Very bad experience.,410,DP_117,2026-04-29,19,Wednesday,Wednesday,2,0,Dinner Peak,33.0,unprofessional delivery partner very bad experience,unprofessional bad experience,-0.6999999999999998,0.6666666666666666,Negative
OD13959,CUST2282,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-25 14:12:32,42.0,Koramangala,Delivered,3.0,The food was decent but arrived a bit cold.,500,DP_136,2026-05-25,14,Monday,Monday,0,0,Lunch Peak,12.0,the food was decent but arrived a bit cold,decent arrived bit cold,-0.21666666666666667,0.8333333333333333,Negative
OD13960,CUST2045,Wok & Roll,Schezwan Noodles,Chinese & Asian,2026-05-04 11:16:03,17.0,Jayanagar,Delivered,5.0,Outstanding quality! Will definitely order again.,280,DP_176,2026-05-04,11,Monday,Monday,0,0,Off-Peak,0.0,outstanding quality will definitely order again,outstanding quality definitely,0.25,0.6875,Positive
OD13961,CUST2769,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-08 12:46:29,61.0,Whitefield,Delivered,1.0,Awful experience! Delayed by over an hour and no response.,1400,DP_181,2026-05-08,12,Friday,Friday,4,1,Lunch Peak,31.0,awful experience delayed by over an hour and no response,awful experience delayed hour response,-1.0,1.0,Negative
OD13962,CUST2890,Burger Bistro,Loaded Nachos,Fast Food,2026-05-22 16:22:19,32.0,Btm Layout,Delivered,4.0,Decent portion size and good taste. Recommended.,250,DP_180,2026-05-22,16,Friday,Friday,4,1,Off-Peak,2.0,decent portion size and good taste recommended,decent portion size good taste recommended,0.4333333333333333,0.6333333333333333,Positive
OD13963,CUST3168,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-21 18:20:33,33.0,Koramangala,Delivered,4.0,"Tasty food, standard delivery. Satisfactory.",180,DP_135,2026-05-21,18,Thursday,Thursday,3,0,Off-Peak,3.0,tasty food standard delivery satisfactory,tasty standard satisfactory,0.0,0.0,Neutral
OD13964,CUST2639,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-11 15:39:01,15.0,Malleshwaram,Delivered,5.0,"Perfect taste, clean packaging, and polite delivery partner.",390,DP_141,2026-05-11,15,Monday,Monday,0,0,Off-Peak,0.0,perfect taste clean packaging and polite delivery partner,perfect taste clean packaging polite,0.6833333333333333,0.8500000000000001,Positive
OD13965,CUST2711,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-05-06 21:40:34,50.0,Koramangala,Delivered,2.0,"Not worth the price, portion was very small.",380,DP_172,2026-05-06,21,Wednesday,Wednesday,2,0,Dinner Peak,20.0,not worth the price portion was very small,worth price portion small,0.024999999999999994,0.25,Neutral
OD13966,CUST2214,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-04-29 20:28:53,40.0,Hsr Layout,Delivered,4.0,Satisfied with the delivery speed and quality.,170,DP_176,2026-04-29,20,Wednesday,Wednesday,2,0,Dinner Peak,10.0,satisfied with the delivery speed and quality,satisfied speed quality,0.5,1.0,Positive
OD13967,CUST3039,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-05-24 13:03:24,38.0,Indiranagar,Delivered,4.0,Satisfied with the delivery speed and quality.,270,DP_148,2026-05-24,13,Sunday,Sunday,6,1,Lunch Peak,8.0,satisfied with the delivery speed and quality,satisfied speed quality,0.5,1.0,Positive
OD13968,CUST2855,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-01 21:56:35,54.0,Hsr Layout,Delivered,4.0,"Tasty food, standard delivery. Satisfactory.",340,DP_195,2026-05-01,21,Friday,Friday,4,1,Dinner Peak,24.0,tasty food standard delivery satisfactory,tasty standard satisfactory,0.0,0.0,Neutral
OD13969,CUST2003,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-23 20:50:15,46.0,Hsr Layout,Delivered,3.0,Average food. Nothing special.,470,DP_144,2026-05-23,20,Saturday,Saturday,5,1,Dinner Peak,16.0,average food nothing special,average nothing special,0.10357142857142858,0.48571428571428565,Positive
OD13970,CUST2416,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-19 13:51:13,34.0,Koramangala,Delivered,4.0,Overall great experience. Prompt service.,170,DP_157,2026-05-19,13,Tuesday,Tuesday,1,0,Lunch Peak,4.0,overall great experience prompt service,overall great experience prompt service,0.4,0.375,Positive
OD13971,CUST2810,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-05-20 17:01:41,25.0,Koramangala,Delivered,3.0,"Food was okay, but delivery took some time.",270,DP_173,2026-05-20,17,Wednesday,Wednesday,2,0,Off-Peak,0.0,food was okay but delivery took some time,okay took time,0.5,0.5,Positive
OD13972,CUST2717,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-03 10:06:14,40.0,Koramangala,Delivered,5.0,"Delivered way before time, packaging was excellent!",320,DP_120,2026-05-03,10,Sunday,Sunday,6,1,Off-Peak,10.0,delivered way before time packaging was excellent,way time packaging excellent,1.0,1.0,Positive
OD13973,CUST3189,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-17 21:01:59,75.0,Marathahalli,Delivered,1.0,Missing items in my order and food was cold. Avoid this place!,170,DP_136,2026-05-17,21,Sunday,Sunday,6,1,Dinner Peak,45.0,missing items in my order and food was cold avoid this place,missing items cold avoid place,-0.4,0.525,Negative
OD13974,CUST2225,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-14 20:12:05,37.0,Jayanagar,Delivered,4.0,Satisfied with the delivery speed and quality.,230,DP_143,2026-05-14,20,Thursday,Thursday,3,0,Dinner Peak,7.0,satisfied with the delivery speed and quality,satisfied speed quality,0.5,1.0,Positive
OD13975,CUST2274,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-08 20:33:17,46.0,Marathahalli,Delivered,3.0,Packaging could have been better. Average taste.,420,DP_169,2026-05-08,20,Friday,Friday,4,1,Dinner Peak,16.0,packaging could have been better average taste,packaging could better average taste,0.175,0.44999999999999996,Positive
OD13976,CUST2776,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-10 21:08:21,48.0,Hsr Layout,Delivered,3.0,Average food. Nothing special.,340,DP_158,2026-05-10,21,Sunday,Sunday,6,1,Dinner Peak,18.0,average food nothing special,average nothing special,0.10357142857142858,0.48571428571428565,Positive
OD13977,CUST3459,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-01 08:53:00,44.0,Whitefield,Delivered,3.0,The food was decent but arrived a bit cold.,360,DP_102,2026-05-01,8,Friday,Friday,4,1,Off-Peak,14.0,the food was decent but arrived a bit cold,decent arrived bit cold,-0.21666666666666667,0.8333333333333333,Negative
OD13978,CUST3004,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-11 21:22:17,38.0,Hsr Layout,Delivered,4.0,Decent portion size and good taste. Recommended.,160,DP_130,2026-05-11,21,Monday,Monday,0,0,Dinner Peak,8.0,decent portion size and good taste recommended,decent portion size good taste recommended,0.4333333333333333,0.6333333333333333,Positive
OD13979,CUST2935,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-13 21:41:41,54.0,Whitefield,Delivered,1.0,The food tasted stale and horrible! Threw it in the trash.,890,DP_122,2026-05-13,21,Wednesday,Wednesday,2,0,Dinner Peak,24.0,the food tasted stale and horrible threw it in the trash,tasted stale horrible threw trash,-0.75,0.75,Negative
OD13980,CUST2690,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-11 13:25:40,30.0,Indiranagar,Delivered,5.0,Best meal ever. Highly recommended!,990,DP_125,2026-05-11,13,Monday,Monday,0,0,Lunch Peak,0.0,best meal ever highly recommended,best meal ever highly recommended,0.58,0.42000000000000004,Positive
OD13981,CUST2020,Burger Bistro,Loaded Nachos,Fast Food,2026-05-01 12:50:05,31.0,Hsr Layout,Delivered,5.0,"Perfect taste, clean packaging, and polite delivery partner.",490,DP_193,2026-05-01,12,Friday,Friday,4,1,Lunch Peak,1.0,perfect taste clean packaging and polite delivery partner,perfect taste clean packaging polite,0.6833333333333333,0.8500000000000001,Positive
OD13982,CUST2576,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-05-14 13:58:49,57.0,Whitefield,Delivered,2.0,Delivery took almost an hour. Unhappy.,380,DP_146,2026-05-14,13,Thursday,Thursday,3,0,Lunch Peak,27.0,delivery took almost an hour unhappy,took almost hour unhappy,-0.6,0.9,Negative
OD13983,CUST3359,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-15 13:48:12,50.0,Btm Layout,Delivered,2.0,"Not worth the price, portion was very small.",370,DP_144,2026-05-15,13,Friday,Friday,4,1,Lunch Peak,20.0,not worth the price portion was very small,worth price portion small,0.024999999999999994,0.25,Neutral
OD13984,CUST3111,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-07 20:15:44,42.0,Hsr Layout,Delivered,3.0,Portion size was small for the price.,520,DP_177,2026-05-07,20,Thursday,Thursday,3,0,Dinner Peak,12.0,portion size was small for the price,portion size small price,-0.25,0.4,Negative
OD13985,CUST3191,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-14 18:25:06,24.0,Btm Layout,Delivered,4.0,"Tasty food, but could be a bit warmer.",380,DP_154,2026-05-14,18,Thursday,Thursday,3,0,Off-Peak,0.0,tasty food but could be a bit warmer,tasty could bit warmer,0.0,0.0,Neutral
OD13986,CUST3049,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-04-30 14:11:18,28.0,Malleshwaram,Delivered,5.0,"Delivered way before time, packaging was excellent!",350,DP_159,2026-04-30,14,Thursday,Thursday,3,0,Lunch Peak,0.0,delivered way before time packaging was excellent,way time packaging excellent,1.0,1.0,Positive
OD13987,CUST2234,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-05 23:25:22,23.0,Koramangala,Delivered,5.0,"Perfect taste, clean packaging, and polite delivery partner.",350,DP_124,2026-05-05,23,Tuesday,Tuesday,1,0,Off-Peak,0.0,perfect taste clean packaging and polite delivery partner,perfect taste clean packaging polite,0.6833333333333333,0.8500000000000001,Positive
OD13988,CUST3473,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-04 14:12:32,47.0,Whitefield,Delivered,2.0,"Too spicy, couldn't eat it. Disappointed.",350,DP_134,2026-05-04,14,Monday,Monday,0,0,Lunch Peak,17.0,too spicy couldnt eat it disappointed,spicy couldnt eat disappointed,-0.75,0.75,Negative
OD13989,CUST2619,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-05-19 18:09:45,40.0,Whitefield,Delivered,5.0,Best meal ever. Highly recommended!,370,DP_107,2026-05-19,18,Tuesday,Tuesday,1,0,Off-Peak,10.0,best meal ever highly recommended,best meal ever highly recommended,0.58,0.42000000000000004,Positive
OD13990,CUST2075,Burger Bistro,Loaded Nachos,Fast Food,2026-05-23 14:48:27,,Koramangala,Cancelled,,Customer cancelled the order,270,DP_122,2026-05-23,14,Saturday,Saturday,5,1,Lunch Peak,,customer cancelled the order,customer cancelled,0.0,0.0,Neutral
OD13991,CUST3157,Cafe Daybreak,Iced Latte,Continental & Beverages,2026-05-06 14:51:37,42.0,Btm Layout,Delivered,4.0,"Tasty food, standard delivery. Satisfactory.",200,DP_175,2026-05-06,14,Wednesday,Wednesday,2,0,Lunch Peak,12.0,tasty food standard delivery satisfactory,tasty standard satisfactory,0.0,0.0,Neutral
OD13992,CUST2338,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-03 20:40:41,43.0,Hsr Layout,Delivered,2.0,The item delivered was incorrect and lukewarm.,650,DP_179,2026-05-03,20,Sunday,Sunday,6,1,Dinner Peak,13.0,the item delivered was incorrect and lukewarm,item incorrect lukewarm,0.0,0.0,Neutral
OD13993,CUST2801,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-05 20:28:33,42.0,Btm Layout,Delivered,3.0,Prompt delivery but taste was average.,230,DP_168,2026-05-05,20,Tuesday,Tuesday,1,0,Dinner Peak,12.0,prompt delivery but taste was average,prompt taste average,-0.15,0.39999999999999997,Negative
OD13994,CUST2178,The Golden Dosa,Onion Uttapam,South Indian,2026-05-18 19:09:25,41.0,Malleshwaram,Delivered,3.0,Average food. Nothing special.,170,DP_186,2026-05-18,19,Monday,Monday,0,0,Dinner Peak,11.0,average food nothing special,average nothing special,0.10357142857142858,0.48571428571428565,Positive
OD13995,CUST3462,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-05-23 06:48:17,30.0,Koramangala,Delivered,4.0,Decent portion size and good taste. Recommended.,200,DP_174,2026-05-23,6,Saturday,Saturday,5,1,Off-Peak,0.0,decent portion size and good taste recommended,decent portion size good taste recommended,0.4333333333333333,0.6333333333333333,Positive
OD13996,CUST3297,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-09 08:08:09,22.0,Malleshwaram,Delivered,3.0,"Food was okay, but delivery took some time.",530,DP_140,2026-05-09,8,Saturday,Saturday,5,1,Off-Peak,0.0,food was okay but delivery took some time,okay took time,0.5,0.5,Positive
OD13997,CUST3073,Burger Bistro,Loaded Nachos,Fast Food,2026-04-27 19:03:47,61.0,Whitefield,Delivered,1.0,"Terrible experience, food was completely spilled inside the bag.",250,DP_145,2026-04-27,19,Monday,Monday,0,0,Dinner Peak,31.0,terrible experience food was completely spilled inside the bag,terrible experience completely spilled inside bag,-0.45,0.7,Negative
OD13998,CUST3161,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-04-28 21:07:56,44.0,Hsr Layout,Delivered,2.0,Taste was disappointing. Packaging was leaked.,150,DP_170,2026-04-28,21,Tuesday,Tuesday,1,0,Dinner Peak,14.0,taste was disappointing packaging was leaked,taste disappointing packaging leaked,-0.6,0.7,Negative
OD13999,CUST3488,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-07 07:04:00,31.0,Btm Layout,Delivered,5.0,"Perfect taste, clean packaging, and polite delivery partner.",180,DP_156,2026-05-07,7,Thursday,Thursday,3,0,Off-Peak,1.0,perfect taste clean packaging and polite delivery partner,perfect taste clean packaging polite,0.6833333333333333,0.8500000000000001,Positive
OD14000,CUST2265,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-05-03 14:42:02,43.0,Btm Layout,Delivered,2.0,Taste was disappointing. Packaging was leaked.,710,DP_135,2026-05-03,14,Sunday,Sunday,6,1,Lunch Peak,13.0,taste was disappointing packaging was leaked,taste disappointing packaging leaked,-0.6,0.7,Negative
OD14001,CUST2574,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-18 08:45:51,42.0,Btm Layout,Delivered,2.0,Delivery took almost an hour. Unhappy.,350,DP_137,2026-05-18,8,Monday,Monday,0,0,Off-Peak,12.0,delivery took almost an hour unhappy,took almost hour unhappy,-0.6,0.9,Negative
OD14002,CUST2156,Royal Biryani House,Chicken Dum Biryani,Biryani & Mughlai,2026-04-28 14:57:41,49.0,Whitefield,Delivered,4.0,"Tasty food, but could be a bit warmer.",370,DP_197,2026-04-28,14,Tuesday,Tuesday,1,0,Lunch Peak,19.0,tasty food but could be a bit warmer,tasty could bit warmer,0.0,0.0,Neutral
OD14003,CUST2463,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-04-30 13:33:50,39.0,Malleshwaram,Delivered,3.0,Packaging could have been better. Average taste.,240,DP_108,2026-04-30,13,Thursday,Thursday,3,0,Lunch Peak,9.0,packaging could have been better average taste,packaging could better average taste,0.175,0.44999999999999996,Positive
OD14004,CUST2332,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-13 18:02:47,21.0,Indiranagar,Delivered,5.0,Best meal ever. Highly recommended!,400,DP_173,2026-05-13,18,Wednesday,Wednesday,2,0,Off-Peak,0.0,best meal ever highly recommended,best meal ever highly recommended,0.58,0.42000000000000004,Positive
OD14005,CUST3175,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-04-28 11:51:27,35.0,Marathahalli,Delivered,2.0,"Not worth the price, portion was very small.",370,DP_171,2026-04-28,11,Tuesday,Tuesday,1,0,Off-Peak,5.0,not worth the price portion was very small,worth price portion small,0.024999999999999994,0.25,Neutral
OD14006,CUST3079,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-05-11 20:51:13,56.0,Whitefield,Delivered,2.0,Taste was disappointing. Packaging was leaked.,360,DP_106,2026-05-11,20,Monday,Monday,0,0,Dinner Peak,26.0,taste was disappointing packaging was leaked,taste disappointing packaging leaked,-0.6,0.7,Negative
OD14007,CUST3169,Tandoori Nights,Paneer Tikka,North Indian,2026-05-14 22:44:47,54.0,Btm Layout,Delivered,1.0,Unprofessional delivery partner. Very bad experience.,300,DP_115,2026-05-14,22,Thursday,Thursday,3,0,Dinner Peak,24.0,unprofessional delivery partner very bad experience,unprofessional bad experience,-0.6999999999999998,0.6666666666666666,Negative
OD14008,CUST2272,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-04-27 20:28:05,41.0,Malleshwaram,Delivered,1.0,Worst service! Delivered extremely late and completely cold.,330,DP_110,2026-04-27,20,Monday,Monday,0,0,Dinner Peak,11.0,worst service delivered extremely late and completely cold,worst service extremely late completely cold,-0.6333333333333333,0.8666666666666667,Negative
OD14009,CUST2935,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-23 16:19:20,34.0,Btm Layout,Delivered,4.0,"Tasty food, but could be a bit warmer.",450,DP_141,2026-05-23,16,Saturday,Saturday,5,1,Off-Peak,4.0,tasty food but could be a bit warmer,tasty could bit warmer,0.0,0.0,Neutral
