order_id,customer_id,restaurant_name,food_item,category,order_time,delivery_time,delivery_area,order_status,rating,review,order_value,delivery_partner
OD14887,CUST3445,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-13 01:43:33,16,HSR Layout,Delivered,3,The food was decent but arrived a bit cold.,240,DP_128
OD14888,CUST2079,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-21 22:48:44,39,Indiranagar,Delivered,4,Good taste and neat packaging.,300,DP_138
OD14889,CUST3111,Sweet Retreat,Kulfi Falooda,Desserts,2026-05-09 18:00:37,31,Malleshwaram,Delivered,4,Good taste and neat packaging.,170,DP_185
OD14890,CUST2785,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-11 22:34:42,42,Koramangala,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",130,DP_156
OD14891,CUST3041,Sweet Retreat,Gulab Jamun (4 pcs),Desserts,2026-05-04 21:54:14,35,Jayanagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",130,DP_139
OD14892,CUST2650,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-18 22:05:28,40,Indiranagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",200,DP_138
OD14893,CUST2146,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-24 08:42:41,47,Whitefield,Delivered,2,Taste was disappointing. Packaging was leaked.,230,DP_110
OD14894,CUST2225,The Salad Bowl,Greek Salad,Healthy & Salads,2026-04-30 21:25:53,37,Koramangala,Delivered,5,Best meal ever. Highly recommended!,500,DP_102
OD14895,CUST3050,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-25 21:41:53,,BTM Layout,Cancelled,,Restaurant could not prepare food in time,280,DP_137
OD14896,CUST2106,Burger Bistro,Loaded Nachos,Fast Food,2026-05-08 10:51:08,,HSR Layout,Cancelled,,Delivery partner could not be assigned due to heavy rain,260,DP_162
OD14897,CUST3274,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-10 22:27:51,40,Jayanagar,Delivered,5,Outstanding quality! Will definitely order again.,740,DP_177
OD14898,CUST2647,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-05-21 22:14:13,50,Malleshwaram,Delivered,3,Portion size was small for the price.,370,DP_146
OD14899,CUST3131,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-04-30 15:16:24,20,Malleshwaram,Delivered,4,Decent portion size and good taste. Recommended.,470,DP_199
OD14900,CUST3368,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-22 17:33:02,30,Malleshwaram,Delivered,4,"Tasty food, standard delivery. Satisfactory.",390,DP_118
OD14901,CUST2150,Wok & Roll,Veg Hakka Noodles,Chinese & Asian,2026-05-10 18:27:09,42,Koramangala,Delivered,3,Prompt delivery but taste was average.,260,DP_128
OD14902,CUST2584,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-05-02 20:08:19,68,Marathahalli,Delivered,1,Missing items in my order and food was cold. Avoid this place!,710,DP_142
OD14903,CUST2641,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-19 12:48:56,81,Whitefield,Delivered,1,Unprofessional delivery partner. Very bad experience.,150,DP_179
OD14904,CUST2557,Sweet Retreat,Chocolate Lava Cake,Desserts,2026-05-23 08:16:59,49,Jayanagar,Delivered,2,Food was cold when it arrived.,190,DP_143
OD14905,CUST2540,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-06 09:32:18,23,Koramangala,Delivered,5,Outstanding quality! Will definitely order again.,670,DP_119
OD14906,CUST2742,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-11 15:44:31,35,Whitefield,Delivered,4,"Tasty food, but could be a bit warmer.",390,DP_190
OD14907,CUST2245,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-10 09:25:39,37,Koramangala,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",220,DP_160
OD14908,CUST3250,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-15 20:33:51,46,Indiranagar,Delivered,2,"Not worth the price, portion was very small.",340,DP_146
OD14909,CUST3145,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-22 19:41:08,50,Indiranagar,Delivered,3,Portion size was small for the price.,590,DP_145
OD14910,CUST2099,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-26 20:47:50,48,HSR Layout,Delivered,4,Decent portion size and good taste. Recommended.,210,DP_197
OD14911,CUST2832,Cafe Daybreak,Paneer Tikka Sandwich,Continental & Beverages,2026-05-06 07:31:49,,Jayanagar,Cancelled,,Item out of stock at restaurant,420,DP_169
OD14912,CUST3480,The Golden Dosa,Onion Uttapam,South Indian,2026-05-05 12:53:33,40,Koramangala,Delivered,4,Satisfied with the delivery speed and quality.,290,DP_118
OD14913,CUST2607,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-14 20:30:10,37,Jayanagar,Delivered,5,"Amazing food, super fast delivery!",300,DP_118
OD14914,CUST3421,The Salad Bowl,High-Protein Chicken Salad,Healthy & Salads,2026-05-23 20:36:40,53,Marathahalli,Delivered,3,The food was decent but arrived a bit cold.,620,DP_128
OD14915,CUST2540,Cafe Daybreak,Classic Cold Coffee,Continental & Beverages,2026-05-19 13:30:41,49,Whitefield,Delivered,2,Taste was disappointing. Packaging was leaked.,350,DP_124
OD14916,CUST3381,Tandoori Nights,Paneer Tikka,North Indian,2026-05-12 09:02:35,34,HSR Layout,Delivered,5,"Extremely satisfied, delivered hot and fresh!",300,DP_119
OD14917,CUST2115,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-17 19:50:56,64,Whitefield,Delivered,1,Unprofessional delivery partner. Very bad experience.,340,DP_128
OD14918,CUST2699,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-24 18:13:32,28,HSR Layout,Delivered,4,Decent portion size and good taste. Recommended.,200,DP_197
OD14919,CUST2835,Sweet Retreat,Sizzling Brownie,Desserts,2026-05-13 20:15:56,54,Whitefield,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",230,DP_146
OD14920,CUST3045,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-25 19:57:30,37,Malleshwaram,Delivered,3,"Food was okay, but delivery took some time.",500,DP_159
OD14921,CUST3186,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-04-28 19:13:27,40,Koramangala,Delivered,4,"Tasty food, but could be a bit warmer.",390,DP_187
OD14922,CUST2793,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-08 21:24:04,51,HSR Layout,Delivered,2,Taste was disappointing. Packaging was leaked.,310,DP_110
OD14923,CUST3338,The Salad Bowl,Greek Salad,Healthy & Salads,2026-05-23 19:36:55,55,Jayanagar,Delivered,2,The item delivered was incorrect and lukewarm.,270,DP_174
OD14924,CUST2213,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-04-27 12:13:05,48,Marathahalli,Delivered,2,The item delivered was incorrect and lukewarm.,130,DP_181
OD14925,CUST3119,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-26 19:03:07,38,Jayanagar,Delivered,4,"Tasty food, but could be a bit warmer.",640,DP_196
OD14926,CUST2025,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-12 21:33:03,47,Koramangala,Delivered,1,Missing items in my order and food was cold. Avoid this place!,400,DP_154
OD14927,CUST2398,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-20 14:27:00,40,BTM Layout,Delivered,5,"Amazing food, super fast delivery!",600,DP_142
OD14928,CUST3232,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-12 12:54:36,31,BTM Layout,Delivered,4,"Tasty food, standard delivery. Satisfactory.",190,DP_117
OD14929,CUST2845,Sweet Retreat,Chocolate Lava Cake,Desserts,2026-05-18 17:08:28,15,Jayanagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",180,DP_132
OD14930,CUST3291,The Salad Bowl,Greek Salad,Healthy & Salads,2026-04-27 10:33:46,25,Jayanagar,Delivered,4,Satisfied with the delivery speed and quality.,500,DP_160
OD14931,CUST3200,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-04-29 11:57:59,19,Indiranagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",380,DP_171
OD14932,CUST2317,Spice Symphony,Dal Makhani with Jeera Rice,North Indian,2026-05-21 17:34:03,37,Whitefield,Delivered,3,The food was decent but arrived a bit cold.,310,DP_182
OD14933,CUST2596,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-05-07 19:11:24,38,Indiranagar,Delivered,5,Best meal ever. Highly recommended!,320,DP_176
OD14934,CUST2646,Spice Symphony,Tandoori Chicken Half,North Indian,2026-05-24 22:10:52,48,Koramangala,Delivered,3,Portion size was small for the price.,430,DP_159
OD14935,CUST3026,The Golden Dosa,Filter Coffee & Upma,South Indian,2026-05-17 08:12:44,33,BTM Layout,Delivered,3,"Food was okay, but delivery took some time.",140,DP_165
OD14936,CUST2434,The Salad Bowl,Caesar Salad,Healthy & Salads,2026-05-07 14:38:57,,BTM Layout,Cancelled,,Delivery address was outside the delivery radius,260,DP_147
OD14937,CUST2333,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-13 20:16:43,41,Koramangala,Delivered,2,The item delivered was incorrect and lukewarm.,170,DP_193
OD14938,CUST2486,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-24 19:26:04,60,BTM Layout,Delivered,1,Unprofessional delivery partner. Very bad experience.,260,DP_160
OD14939,CUST2149,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-25 20:36:37,61,Koramangala,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,260,DP_120
OD14940,CUST2298,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-16 21:00:50,58,Koramangala,Delivered,1,"Terrible experience, food was completely spilled inside the bag.",390,DP_128
OD14941,CUST2889,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-08 08:27:23,79,Whitefield,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,200,DP_157
OD14942,CUST3279,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-14 13:28:43,40,Marathahalli,Delivered,3,"Food was okay, but delivery took some time.",280,DP_101
OD14943,CUST2436,The Salad Bowl,Caesar Salad,Healthy & Salads,2026-05-23 21:58:07,62,Marathahalli,Delivered,2,"Too spicy, couldn't eat it. Disappointed.",520,DP_110
OD14944,CUST2348,Bella Italia,Garlic Bread with Cheese,Italian,2026-05-06 21:28:17,57,Marathahalli,Delivered,1,Awful experience! Delayed by over an hour and no response.,180,DP_148
OD14945,CUST2507,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-05-01 18:32:50,26,Jayanagar,Delivered,4,Overall great experience. Prompt service.,350,DP_191
OD14946,CUST2926,Tandoori Nights,Paneer Tikka,North Indian,2026-05-22 07:37:09,29,Jayanagar,Delivered,5,"Delivered way before time, packaging was excellent!",610,DP_184
OD14947,CUST3292,The Salad Bowl,Quinoa Avocado Salad,Healthy & Salads,2026-05-19 08:12:20,,Koramangala,Cancelled,,Restaurant could not prepare food in time,340,DP_160
OD14948,CUST3132,Sweet Retreat,Chocolate Lava Cake,Desserts,2026-04-30 18:13:51,16,Malleshwaram,Delivered,5,Outstanding quality! Will definitely order again.,160,DP_151
OD14949,CUST3129,The Golden Dosa,Onion Uttapam,South Indian,2026-05-22 20:34:16,55,Marathahalli,Delivered,3,Packaging could have been better. Average taste.,170,DP_144
OD14950,CUST2709,Wok & Roll,Veg Spring Rolls (6 pcs),Chinese & Asian,2026-05-15 20:08:42,64,Indiranagar,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,370,DP_112
OD14951,CUST2990,Tandoori Nights,Paneer Tikka,North Indian,2026-05-18 14:24:26,37,Indiranagar,Delivered,5,Best meal ever. Highly recommended!,330,DP_116
OD14952,CUST2725,The Golden Dosa,Masala Dosa with Sambar,South Indian,2026-05-08 14:06:51,42,Indiranagar,Delivered,4,Satisfied with the delivery speed and quality.,140,DP_187
OD14953,CUST3401,Sweet Retreat,Sizzling Brownie,Desserts,2026-05-03 22:01:02,51,Jayanagar,Delivered,1,Missing items in my order and food was cold. Avoid this place!,210,DP_194
OD14954,CUST2504,Tandoori Nights,Butter Chicken Combo Meal,North Indian,2026-05-21 22:15:27,50,Koramangala,Delivered,1,Awful experience! Delayed by over an hour and no response.,770,DP_102
OD14955,CUST3080,Sweet Retreat,Red Velvet Pastry,Desserts,2026-05-22 14:42:00,41,Koramangala,Delivered,4,Satisfied with the delivery speed and quality.,320,DP_156
OD14956,CUST2378,The Golden Dosa,Rava Kesari & Dosa Combo,South Indian,2026-04-28 06:13:21,32,Malleshwaram,Delivered,3,Average food. Nothing special.,200,DP_111
OD14957,CUST2108,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-05-25 10:34:28,25,Indiranagar,Delivered,5,"Delivered way before time, packaging was excellent!",400,DP_108
OD14958,CUST2540,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-25 20:41:12,41,Jayanagar,Delivered,3,Average food. Nothing special.,490,DP_178
OD14959,CUST2355,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-18 19:12:15,43,Indiranagar,Delivered,4,Satisfied with the delivery speed and quality.,390,DP_128
OD14960,CUST2866,Tandoori Nights,Chicken Seekh Kebab,North Indian,2026-05-05 13:57:41,46,Whitefield,Delivered,4,"Tasty food, standard delivery. Satisfactory.",670,DP_102
OD14961,CUST2912,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-09 18:19:21,42,Whitefield,Delivered,3,Packaging could have been better. Average taste.,470,DP_126
OD14962,CUST3050,Bella Italia,Chicken Alfredo Pasta,Italian,2026-05-13 20:43:02,68,Whitefield,Delivered,1,The food tasted stale and horrible! Threw it in the trash.,380,DP_126
OD14963,CUST2985,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-04 22:59:23,45,Koramangala,Delivered,2,"Not worth the price, portion was very small.",280,DP_115
OD14964,CUST3140,Bella Italia,Veg Arrabiata Penne Pasta,Italian,2026-05-04 15:55:10,19,Marathahalli,Delivered,5,Outstanding quality! Will definitely order again.,360,DP_131
OD14965,CUST2887,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-01 15:39:38,28,HSR Layout,Delivered,5,"Extremely satisfied, delivered hot and fresh!",350,DP_158
OD14966,CUST2029,Spice Symphony,Kadhai Paneer with Roti,North Indian,2026-05-25 08:49:11,42,Whitefield,Delivered,3,Average food. Nothing special.,350,DP_178
OD14967,CUST3178,Tandoori Nights,Tandoori Roti Combo,North Indian,2026-05-14 19:22:40,49,BTM Layout,Delivered,2,Taste was disappointing. Packaging was leaked.,230,DP_136
OD14968,CUST3351,The Golden Dosa,Onion Uttapam,South Indian,2026-05-25 19:50:35,29,Jayanagar,Delivered,4,"Tasty food, standard delivery. Satisfactory.",150,DP_139
OD14969,CUST2418,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-04 20:56:03,40,Indiranagar,Delivered,4,"Tasty food, but could be a bit warmer.",320,DP_138
OD14970,CUST2060,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-24 18:41:11,25,Indiranagar,Delivered,5,"Perfect taste, clean packaging, and polite delivery partner.",380,DP_122
OD14971,CUST2353,Burger Bistro,Spicy Paneer Wrap,Fast Food,2026-05-10 01:45:10,43,Whitefield,Delivered,2,Delivery took almost an hour. Unhappy.,210,DP_182
OD14972,CUST2618,Wok & Roll,Chilli Chicken Gravy,Chinese & Asian,2026-05-08 19:08:31,42,BTM Layout,Delivered,3,The food was decent but arrived a bit cold.,580,DP_131
OD14973,CUST2382,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-05-25 14:49:16,36,Koramangala,Delivered,3,"Food was okay, but delivery took some time.",240,DP_130
OD14974,CUST3022,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-06 13:53:19,33,Indiranagar,Delivered,5,"Delivered way before time, packaging was excellent!",230,DP_114
OD14975,CUST2754,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-26 19:56:48,37,HSR Layout,Delivered,4,Decent portion size and good taste. Recommended.,340,DP_169
OD14976,CUST3038,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-14 20:09:04,33,HSR Layout,Delivered,4,Satisfied with the delivery speed and quality.,210,DP_198
OD14977,CUST2547,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-24 15:34:58,33,Malleshwaram,Delivered,4,Good taste and neat packaging.,210,DP_105
OD14978,CUST2490,Tandoori Nights,Malai Kofta & Lachha Paratha,North Indian,2026-05-04 20:23:39,28,Jayanagar,Delivered,4,Good taste and neat packaging.,370,DP_102
OD14979,CUST2872,Cafe Daybreak,Club Sandwich,Continental & Beverages,2026-05-19 22:55:09,43,HSR Layout,Delivered,3,Packaging could have been better. Average taste.,260,DP_135
OD14980,CUST2684,Burger Bistro,Chicken Nuggets (9 pcs),Fast Food,2026-05-01 21:57:14,55,Marathahalli,Delivered,3,The food was decent but arrived a bit cold.,240,DP_185
OD14981,CUST3126,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-25 14:38:16,29,Jayanagar,Delivered,5,"Amazing food, super fast delivery!",870,DP_149
OD14982,CUST2859,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-04-27 16:44:31,27,Jayanagar,Delivered,4,Satisfied with the delivery speed and quality.,390,DP_101
OD14983,CUST2062,Royal Biryani House,Chicken Tikka Biryani,Biryani & Mughlai,2026-05-26 17:04:06,19,Indiranagar,Delivered,4,"Tasty food, but could be a bit warmer.",380,DP_155
OD14984,CUST2399,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-05-22 19:32:59,51,Indiranagar,Delivered,3,The food was decent but arrived a bit cold.,330,DP_108
OD14985,CUST3238,Bella Italia,Farmhouse Veg Pizza,Italian,2026-05-19 08:17:45,25,HSR Layout,Delivered,2,"Not worth the price, portion was very small.",460,DP_119
OD14986,CUST3271,The Golden Dosa,Idli Vada Combo,South Indian,2026-04-30 18:10:47,33,Marathahalli,Delivered,4,Satisfied with the delivery speed and quality.,130,DP_119
OD14987,CUST3060,Royal Biryani House,Mutton Biryani,Biryani & Mughlai,2026-05-10 20:26:45,65,Marathahalli,Delivered,1,Awful experience! Delayed by over an hour and no response.,500,DP_175
OD14988,CUST3353,Cafe Daybreak,Hot Chocolate,Continental & Beverages,2026-05-25 21:05:49,38,Malleshwaram,Delivered,3,Prompt delivery but taste was average.,220,DP_189
OD14989,CUST3499,Sweet Retreat,Chocolate Lava Cake,Desserts,2026-05-17 19:29:16,59,Malleshwaram,Delivered,2,"Not worth the price, portion was very small.",310,DP_120
OD14990,CUST3063,The Golden Dosa,Idli Vada Combo,South Indian,2026-05-20 19:25:19,,Indiranagar,Cancelled,,Delivery address was outside the delivery radius,140,DP_162
OD14991,CUST2274,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-19 06:19:40,31,Marathahalli,Delivered,4,Overall great experience. Prompt service.,670,DP_191
OD14992,CUST2183,Wok & Roll,Chicken Fried Rice & Manchurian,Chinese & Asian,2026-05-04 20:04:18,38,Koramangala,Delivered,4,Overall great experience. Prompt service.,310,DP_135
OD14993,CUST2523,Burger Bistro,Classic Cheese Burger & Fries,Fast Food,2026-05-26 12:03:03,62,BTM Layout,Delivered,1,Worst service! Delivered extremely late and completely cold.,280,DP_187
OD14994,CUST2396,Bella Italia,Margherita Pizza 10-inch,Italian,2026-05-16 20:42:48,47,HSR Layout,Delivered,3,"Food was okay, but delivery took some time.",420,DP_192
OD14995,CUST2723,Royal Biryani House,Egg Biryani,Biryani & Mughlai,2026-05-17 20:04:17,39,Malleshwaram,Delivered,4,Satisfied with the delivery speed and quality.,280,DP_151
OD14996,CUST3318,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-02 13:04:29,50,Malleshwaram,Delivered,4,Good taste and neat packaging.,350,DP_176
OD14997,CUST2074,Burger Bistro,Crispy Chicken Burger,Fast Food,2026-04-27 09:48:30,24,Koramangala,Delivered,5,"Delivered way before time, packaging was excellent!",260,DP_162
OD14998,CUST2591,Spice Symphony,Paneer Butter Masala Meal,North Indian,2026-05-15 13:05:22,36,HSR Layout,Delivered,4,Satisfied with the delivery speed and quality.,340,DP_115
OD14999,CUST3477,Royal Biryani House,Veg Hyderabadi Biryani,Biryani & Mughlai,2026-04-29 14:15:27,44,BTM Layout,Delivered,3,Average food. Nothing special.,610,DP_135
